utility_name,timestamp,load
Utility 2,05/04/2023 03:00,9917.36
Utility 2,05/04/2023 04:00,9896.28
Utility 2,05/04/2023 05:00,10138.98
Utility 2,05/04/2023 06:00,10358.8
Utility 2,05/04/2023 07:00,11661.76
Utility 2,05/04/2023 08:00,12480.7
Utility 2,05/04/2023 09:00,12510.87
Utility 2,05/04/2023 10:00,12265.52
Utility 2,05/04/2023 11:00,12035.58
Utility 2,05/04/2023 12:00,11884.34
Utility 2,05/04/2023 13:00,11616.11
Utility 2,05/04/2023 14:00,11799.12
Utility 2,05/04/2023 15:00,11886.46
Utility 2,05/04/2023 16:00,11966.42
Utility 2,05/04/2023 17:00,12153.44
Utility 2,05/04/2023 18:00,12512.26
Utility 2,05/04/2023 19:00,12882.47
Utility 2,05/04/2023 20:00,13211.47
Utility 2,05/04/2023 21:00,13223.65
Utility 2,05/04/2023 22:00,12548.05
Utility 2,05/04/2023 23:00,11507.67
Utility 2,05/05/2023 00:00,10556.85
Utility 2,05/05/2023 01:00,10356.3
Utility 2,05/05/2023 02:00,10348.12
Utility 2,05/05/2023 03:00,10442.61
Utility 2,05/05/2023 04:00,10503.14
Utility 2,05/05/2023 05:00,10703.25
Utility 2,05/05/2023 06:00,10852.7
Utility 2,05/05/2023 07:00,11455.02
Utility 2,05/05/2023 08:00,11959.4
Utility 2,05/05/2023 09:00,11790.38
Utility 2,05/05/2023 10:00,11438.49
Utility 2,05/05/2023 11:00,11191.46
Utility 2,05/05/2023 12:00,11045.78
Utility 2,05/05/2023 13:00,10883.66
Utility 2,05/05/2023 14:00,10472.42
Utility 2,05/05/2023 15:00,9980.46
Utility 2,05/05/2023 16:00,9910.14
Utility 2,05/05/2023 17:00,10345.29
Utility 2,05/05/2023 18:00,10955.26
Utility 2,05/05/2023 19:00,11767.24
Utility 2,05/05/2023 20:00,12224.71
Utility 2,05/05/2023 21:00,12432.06
Utility 2,05/05/2023 22:00,11923.42
Utility 2,05/05/2023 23:00,11098.47
Utility 2,05/06/2023 00:00,10279.88
Utility 2,05/06/2023 01:00,9678.19
Utility 2,05/06/2023 02:00,9489.82
Utility 2,05/06/2023 03:00,9292.39
Utility 2,05/06/2023 04:00,9234.54
Utility 2,05/06/2023 05:00,9354.56
Utility 2,05/06/2023 06:00,9380.69
Utility 2,05/06/2023 07:00,9646.58
Utility 2,05/06/2023 08:00,9386.5
Utility 2,05/06/2023 09:00,8691.21
Utility 2,05/06/2023 10:00,7983.24
Utility 2,05/06/2023 11:00,7806.4
Utility 2,05/06/2023 12:00,7978.93
Utility 2,05/06/2023 13:00,8263.98
Utility 2,05/06/2023 14:00,8291.14
Utility 2,05/06/2023 15:00,8435.7
Utility 2,05/06/2023 16:00,8737.72
Utility 2,05/06/2023 17:00,9510.26
Utility 2,05/06/2023 18:00,10167.45
Utility 2,05/06/2023 19:00,11229.42
Utility 2,05/06/2023 20:00,11681.59
Utility 2,05/06/2023 21:00,11861.67
Utility 2,05/06/2023 22:00,11352.46
Utility 2,05/06/2023 23:00,10594.62
Utility 2,05/07/2023 00:00,9818.72
Utility 2,05/07/2023 01:00,9236.01
Utility 2,05/07/2023 02:00,9056.94
Utility 2,05/07/2023 03:00,8805.92
Utility 2,05/07/2023 04:00,8678.43
Utility 2,05/07/2023 05:00,8696.85
Utility 2,05/07/2023 06:00,8849.73
Utility 2,05/07/2023 07:00,8984.03
Utility 2,05/07/2023 08:00,8788.07
Utility 2,05/07/2023 09:00,8343.59
Utility 2,05/07/2023 10:00,8224.05
Utility 2,05/07/2023 11:00,8420.76
Utility 2,05/07/2023 12:00,8491.05
Utility 2,05/07/2023 13:00,8623.43
Utility 2,05/07/2023 14:00,8685.55
Utility 2,05/07/2023 15:00,8950.1
Utility 2,05/07/2023 16:00,9068.7
Utility 2,05/07/2023 17:00,9651.12
Utility 2,05/07/2023 18:00,11201.39
Utility 2,05/07/2023 19:00,12203.06
Utility 2,05/07/2023 20:00,12609.7
Utility 2,05/07/2023 21:00,12703.03
Utility 2,05/07/2023 22:00,12035.59
Utility 2,05/07/2023 23:00,10994.75
Utility 2,05/08/2023 00:00,10066.1
Utility 2,05/08/2023 01:00,10022.25
Utility 2,05/08/2023 02:00,9660.82
Utility 2,05/08/2023 03:00,9577.44
Utility 2,05/08/2023 04:00,9625.67
Utility 2,05/08/2023 05:00,9624.95
Utility 2,05/08/2023 06:00,9860.01
Utility 2,05/08/2023 07:00,10663.58
Utility 2,05/08/2023 08:00,10945.76
Utility 2,05/08/2023 09:00,10310.42
Utility 2,05/08/2023 10:00,9623.3
Utility 2,05/08/2023 11:00,9238.51
Utility 2,05/08/2023 12:00,9202.73
Utility 2,05/08/2023 13:00,9467.06
Utility 2,05/08/2023 14:00,9659.86
Utility 2,05/08/2023 15:00,9685.63
Utility 2,05/08/2023 16:00,10356.18
Utility 2,05/08/2023 17:00,11256.65
Utility 2,05/08/2023 18:00,12219.43
Utility 2,05/08/2023 19:00,12899.61
Utility 2,05/08/2023 20:00,13155.58
Utility 2,05/08/2023 21:00,13170.76
Utility 2,05/08/2023 22:00,12336.52
Utility 2,05/08/2023 23:00,11153.34
Utility 2,05/09/2023 00:00,10266.29
Utility 2,05/09/2023 01:00,10073.92
Utility 2,05/09/2023 02:00,9665.05
Utility 2,05/09/2023 03:00,9444.74
Utility 2,05/09/2023 04:00,9612.0
Utility 2,05/09/2023 05:00,9682.51
Utility 2,05/09/2023 06:00,9874.58
Utility 2,05/09/2023 07:00,10701.91
Utility 2,05/09/2023 08:00,10939.01
Utility 2,05/09/2023 09:00,10223.46
Utility 2,05/09/2023 10:00,9576.08
Utility 2,05/09/2023 11:00,9170.52
Utility 2,05/09/2023 12:00,8895.45
Utility 2,05/09/2023 13:00,8889.56
Utility 2,05/09/2023 14:00,9003.05
Utility 2,05/09/2023 15:00,9035.01
Utility 2,05/09/2023 16:00,9103.07
Utility 2,05/09/2023 17:00,9952.64
Utility 2,05/09/2023 18:00,11172.97
Utility 2,05/09/2023 19:00,12134.65
Utility 2,05/09/2023 20:00,12595.48
Utility 2,05/09/2023 21:00,12718.3
Utility 2,05/09/2023 22:00,12022.04
Utility 2,05/09/2023 23:00,10928.15
Utility 2,05/10/2023 00:00,10363.52
Utility 2,05/10/2023 01:00,10497.78
Utility 2,05/10/2023 02:00,10194.31
Utility 2,05/10/2023 03:00,10035.71
Utility 2,05/10/2023 04:00,10029.43
Utility 2,05/10/2023 05:00,9864.89
Utility 2,05/10/2023 06:00,9971.05
Utility 2,05/10/2023 07:00,10929.6
Utility 2,05/10/2023 08:00,11034.4
Utility 2,05/10/2023 09:00,10181.21
Utility 2,05/10/2023 10:00,9350.79
Utility 2,05/10/2023 11:00,8834.34
Utility 2,05/10/2023 12:00,8576.16
Utility 2,05/10/2023 13:00,8641.32
Utility 2,05/10/2023 14:00,8738.17
Utility 2,05/10/2023 15:00,8913.68
Utility 2,05/10/2023 16:00,9374.64
Utility 2,05/10/2023 17:00,10355.92
Utility 2,05/10/2023 18:00,11616.47
Utility 2,05/10/2023 19:00,12503.75
Utility 2,05/10/2023 20:00,12877.23
Utility 2,05/10/2023 21:00,12951.11
Utility 2,05/10/2023 22:00,12230.65
Utility 2,05/10/2023 23:00,11102.16
Utility 2,05/11/2023 00:00,10323.79
Utility 2,05/11/2023 01:00,10484.6
Utility 2,05/11/2023 02:00,10201.53
Utility 2,05/11/2023 03:00,9975.95
Utility 2,05/11/2023 04:00,9929.17
Utility 2,05/11/2023 05:00,10147.27
Utility 2,05/11/2023 06:00,10011.5
Utility 2,05/11/2023 07:00,10639.72
Utility 2,05/11/2023 08:00,10924.27
Utility 2,05/11/2023 09:00,10370.76
Utility 2,05/11/2023 10:00,9745.15
Utility 2,05/11/2023 11:00,9621.72
Utility 2,05/11/2023 12:00,9554.82
Utility 2,05/11/2023 13:00,9591.73
Utility 2,05/11/2023 14:00,9863.57
Utility 2,05/11/2023 15:00,10448.38
Utility 2,05/11/2023 16:00,11047.21
Utility 2,05/11/2023 17:00,11622.85
Utility 2,05/11/2023 18:00,12580.24
Utility 2,05/11/2023 19:00,13220.58
Utility 2,05/11/2023 20:00,13407.89
Utility 2,05/11/2023 21:00,13416.59
Utility 2,05/11/2023 22:00,12711.2
Utility 2,05/11/2023 23:00,11545.27
Utility 2,05/12/2023 00:00,10673.5
Utility 2,05/12/2023 01:00,10360.73
Utility 2,05/12/2023 02:00,10132.8
Utility 2,05/12/2023 03:00,9916.98
Utility 2,05/12/2023 04:00,9801.0
Utility 2,05/12/2023 05:00,9708.7
Utility 2,05/12/2023 06:00,10024.39
Utility 2,05/12/2023 07:00,10592.6
Utility 2,05/12/2023 08:00,11180.02
Utility 2,05/12/2023 09:00,11242.79
Utility 2,05/12/2023 10:00,10692.75
Utility 2,05/12/2023 11:00,10223.97
Utility 2,05/12/2023 12:00,9766.45
Utility 2,05/12/2023 13:00,9960.83
Utility 2,05/12/2023 14:00,10691.65
Utility 2,05/12/2023 15:00,11364.28
Utility 2,05/12/2023 16:00,11883.92
Utility 2,05/12/2023 17:00,12638.02
Utility 2,05/12/2023 18:00,13455.64
Utility 2,05/12/2023 19:00,13860.35
Utility 2,05/12/2023 20:00,13862.2
Utility 2,05/12/2023 21:00,13796.8
Utility 2,05/12/2023 22:00,13217.47
Utility 2,05/12/2023 23:00,12163.82
Utility 2,05/13/2023 00:00,11152.87
Utility 2,05/13/2023 01:00,10347.85
Utility 2,05/13/2023 02:00,9776.24
Utility 2,05/13/2023 03:00,9390.01
Utility 2,05/13/2023 04:00,9203.38
Utility 2,05/13/2023 05:00,9203.27
Utility 2,05/13/2023 06:00,9323.04
Utility 2,05/13/2023 07:00,9513.59
Utility 2,05/13/2023 08:00,9719.01
Utility 2,05/13/2023 09:00,9656.6
Utility 2,05/13/2023 10:00,9708.12
Utility 2,05/13/2023 11:00,9701.92
Utility 2,05/13/2023 12:00,9672.14
Utility 2,05/13/2023 13:00,9623.43
Utility 2,05/13/2023 14:00,9750.09
Utility 2,05/13/2023 15:00,10318.84
Utility 2,05/13/2023 16:00,10501.38
Utility 2,05/13/2023 17:00,11031.98
Utility 2,05/13/2023 18:00,12114.47
Utility 2,05/13/2023 19:00,12888.89
Utility 2,05/13/2023 20:00,13022.78
Utility 2,05/13/2023 21:00,12952.34
Utility 2,05/13/2023 22:00,12378.61
Utility 2,05/13/2023 23:00,11428.54
Utility 2,05/14/2023 00:00,10502.54
Utility 2,05/14/2023 01:00,9761.3
Utility 2,05/14/2023 02:00,9467.28
Utility 2,05/14/2023 03:00,9116.69
Utility 2,05/14/2023 04:00,8945.04
Utility 2,05/14/2023 05:00,8866.97
Utility 2,05/14/2023 06:00,8924.56
Utility 2,05/14/2023 07:00,8987.7
Utility 2,05/14/2023 08:00,8839.6
Utility 2,05/14/2023 09:00,8485.45
Utility 2,05/14/2023 10:00,8629.77
Utility 2,05/14/2023 11:00,8298.36
Utility 2,05/14/2023 12:00,8041.47
Utility 2,05/14/2023 13:00,7938.59
Utility 2,05/14/2023 14:00,7928.68
Utility 2,05/14/2023 15:00,7731.55
Utility 2,05/14/2023 16:00,8042.13
Utility 2,05/14/2023 17:00,8814.28
Utility 2,05/14/2023 18:00,10277.24
Utility 2,05/14/2023 19:00,11351.94
Utility 2,05/14/2023 20:00,11877.55
Utility 2,05/14/2023 21:00,12095.22
Utility 2,05/14/2023 22:00,11573.22
Utility 2,05/14/2023 23:00,10602.72
Utility 2,05/15/2023 00:00,9704.34
Utility 2,05/15/2023 01:00,9755.78
Utility 2,05/15/2023 02:00,9664.53
Utility 2,05/15/2023 03:00,9483.13
Utility 2,05/15/2023 04:00,9481.74
Utility 2,05/15/2023 05:00,9779.49
Utility 2,05/15/2023 06:00,10245.3
Utility 2,05/15/2023 07:00,10517.33
Utility 2,05/15/2023 08:00,10796.78
Utility 2,05/15/2023 09:00,10360.53
Utility 2,05/15/2023 10:00,9830.16
Utility 2,05/15/2023 11:00,9562.35
Utility 2,05/15/2023 12:00,9587.65
Utility 2,05/15/2023 13:00,9413.8
Utility 2,05/15/2023 14:00,9506.39
Utility 2,05/15/2023 15:00,9848.58
Utility 2,05/15/2023 16:00,10694.41
Utility 2,05/15/2023 17:00,11561.02
Utility 2,05/15/2023 18:00,12402.11
Utility 2,05/15/2023 19:00,12959.94
Utility 2,05/15/2023 20:00,13160.52
Utility 2,05/15/2023 21:00,13159.36
Utility 2,05/15/2023 22:00,12387.93
Utility 2,05/15/2023 23:00,11341.46
Utility 2,05/16/2023 00:00,10483.52
Utility 2,05/16/2023 01:00,10118.34
Utility 2,05/16/2023 02:00,9786.31
Utility 2,05/16/2023 03:00,9549.9
Utility 2,05/16/2023 04:00,9496.99
Utility 2,05/16/2023 05:00,9622.54
Utility 2,05/16/2023 06:00,9914.85
Utility 2,05/16/2023 07:00,10708.56
Utility 2,05/16/2023 08:00,11273.29
Utility 2,05/16/2023 09:00,11042.95
Utility 2,05/16/2023 10:00,10623.01
Utility 2,05/16/2023 11:00,10110.02
Utility 2,05/16/2023 12:00,9709.13
Utility 2,05/16/2023 13:00,9577.81
Utility 2,05/16/2023 14:00,9709.78
Utility 2,05/16/2023 15:00,9929.12
Utility 2,05/16/2023 16:00,10966.32
Utility 2,05/16/2023 17:00,12004.11
Utility 2,05/16/2023 18:00,12957.93
Utility 2,05/16/2023 19:00,13375.33
Utility 2,05/16/2023 20:00,13530.6
Utility 2,05/16/2023 21:00,13490.75
Utility 2,05/16/2023 22:00,12707.05
Utility 2,05/16/2023 23:00,11536.02
Utility 2,05/17/2023 00:00,10521.89
Utility 2,05/17/2023 01:00,10481.9
Utility 2,05/17/2023 02:00,10232.24
Utility 2,05/17/2023 03:00,10203.11
Utility 2,05/17/2023 04:00,10146.67
Utility 2,05/17/2023 05:00,10199.73
Utility 2,05/17/2023 06:00,10019.88
Utility 2,05/17/2023 07:00,10646.27
Utility 2,05/17/2023 08:00,10895.32
Utility 2,05/17/2023 09:00,10278.75
Utility 2,05/17/2023 10:00,9513.07
Utility 2,05/17/2023 11:00,9014.37
Utility 2,05/17/2023 12:00,8831.21
Utility 2,05/17/2023 13:00,9021.24
Utility 2,05/17/2023 14:00,9064.72
Utility 2,05/17/2023 15:00,9081.54
Utility 2,05/17/2023 16:00,9420.86
Utility 2,05/17/2023 17:00,10082.44
Utility 2,05/17/2023 18:00,11139.34
Utility 2,05/17/2023 19:00,12102.64
Utility 2,05/17/2023 20:00,12599.42
Utility 2,05/17/2023 21:00,12794.32
Utility 2,05/17/2023 22:00,12181.26
Utility 2,05/17/2023 23:00,11164.81
Utility 2,05/18/2023 00:00,10241.94
Utility 2,05/18/2023 01:00,9624.7
Utility 2,05/18/2023 02:00,9510.27
Utility 2,05/18/2023 03:00,9409.35
Utility 2,05/18/2023 04:00,9427.03
Utility 2,05/18/2023 05:00,9730.33
Utility 2,05/18/2023 06:00,10330.28
Utility 2,05/18/2023 07:00,11159.47
Utility 2,05/18/2023 08:00,11264.0
Utility 2,05/18/2023 09:00,10727.33
Utility 2,05/18/2023 10:00,10040.33
Utility 2,05/18/2023 11:00,9457.34
Utility 2,05/18/2023 12:00,9161.37
Utility 2,05/18/2023 13:00,8994.51
Utility 2,05/18/2023 14:00,8930.86
Utility 2,05/18/2023 15:00,8630.45
Utility 2,05/18/2023 16:00,9052.21
Utility 2,05/18/2023 17:00,9823.98
Utility 2,05/18/2023 18:00,11015.78
Utility 2,05/18/2023 19:00,11989.66
Utility 2,05/18/2023 20:00,12445.05
Utility 2,05/18/2023 21:00,12672.34
Utility 2,05/18/2023 22:00,12095.77
Utility 2,05/18/2023 23:00,11064.28
Utility 2,05/19/2023 00:00,10123.59
Utility 2,05/19/2023 01:00,9499.13
Utility 2,05/19/2023 02:00,9147.14
Utility 2,05/19/2023 03:00,8968.89
Utility 2,05/19/2023 04:00,8965.05
Utility 2,05/19/2023 05:00,9239.18
Utility 2,05/19/2023 06:00,9885.93
Utility 2,05/19/2023 07:00,10767.55
Utility 2,05/19/2023 08:00,10919.1
Utility 2,05/19/2023 09:00,10634.79
Utility 2,05/19/2023 10:00,10230.93
Utility 2,05/19/2023 11:00,9791.34
Utility 2,05/19/2023 12:00,9663.0
Utility 2,05/19/2023 13:00,9780.4
Utility 2,05/19/2023 14:00,9671.06
Utility 2,05/19/2023 15:00,9506.46
Utility 2,05/19/2023 16:00,10021.06
Utility 2,05/19/2023 17:00,10779.93
Utility 2,05/19/2023 18:00,11293.02
Utility 2,05/19/2023 19:00,11875.91
Utility 2,05/19/2023 20:00,12234.08
Utility 2,05/19/2023 21:00,12394.27
Utility 2,05/19/2023 22:00,11881.07
Utility 2,05/19/2023 23:00,11015.63
Utility 2,05/20/2023 00:00,10161.12
Utility 2,05/20/2023 01:00,9721.04
Utility 2,05/20/2023 02:00,9641.4
Utility 2,05/20/2023 03:00,9394.86
Utility 2,05/20/2023 04:00,9637.72
Utility 2,05/20/2023 05:00,9693.89
Utility 2,05/20/2023 06:00,9841.7
Utility 2,05/20/2023 07:00,10039.9
Utility 2,05/20/2023 08:00,9912.98
Utility 2,05/20/2023 09:00,10061.99
Utility 2,05/20/2023 10:00,10729.65
Utility 2,05/20/2023 11:00,10952.39
Utility 2,05/20/2023 12:00,11078.98
Utility 2,05/20/2023 13:00,11376.61
Utility 2,05/20/2023 14:00,11597.37
Utility 2,05/20/2023 15:00,11712.62
Utility 2,05/20/2023 16:00,11831.74
Utility 2,05/20/2023 17:00,12120.13
Utility 2,05/20/2023 18:00,12443.17
Utility 2,05/20/2023 19:00,12534.34
Utility 2,05/20/2023 20:00,12484.38
Utility 2,05/20/2023 21:00,12356.8
Utility 2,05/20/2023 22:00,11819.04
Utility 2,05/20/2023 23:00,11098.32
Utility 2,05/21/2023 00:00,10359.13
Utility 2,05/21/2023 01:00,9753.34
Utility 2,05/21/2023 02:00,9342.92
Utility 2,05/21/2023 03:00,9084.0
Utility 2,05/21/2023 04:00,8940.66
Utility 2,05/21/2023 05:00,9037.49
Utility 2,05/21/2023 06:00,9241.04
Utility 2,05/21/2023 07:00,9296.06
Utility 2,05/21/2023 08:00,9436.13
Utility 2,05/21/2023 09:00,9395.14
Utility 2,05/21/2023 10:00,9328.63
Utility 2,05/21/2023 11:00,8907.18
Utility 2,05/21/2023 12:00,8999.6
Utility 2,05/21/2023 13:00,8941.81
Utility 2,05/21/2023 14:00,8902.48
Utility 2,05/21/2023 15:00,8727.13
Utility 2,05/21/2023 16:00,9107.64
Utility 2,05/21/2023 17:00,10236.22
Utility 2,05/21/2023 18:00,11332.85
Utility 2,05/21/2023 19:00,12239.87
Utility 2,05/21/2023 20:00,12626.67
Utility 2,05/21/2023 21:00,12769.58
Utility 2,05/21/2023 22:00,12190.83
Utility 2,05/21/2023 23:00,11150.3
Utility 2,05/22/2023 00:00,10332.22
Utility 2,05/22/2023 01:00,10320.07
Utility 2,05/22/2023 02:00,9958.99
Utility 2,05/22/2023 03:00,9720.47
Utility 2,05/22/2023 04:00,9678.3
Utility 2,05/22/2023 05:00,9845.83
Utility 2,05/22/2023 06:00,10045.31
Utility 2,05/22/2023 07:00,10633.49
Utility 2,05/22/2023 08:00,10835.12
Utility 2,05/22/2023 09:00,10302.02
Utility 2,05/22/2023 10:00,9604.34
Utility 2,05/22/2023 11:00,9123.7
Utility 2,05/22/2023 12:00,8957.83
Utility 2,05/22/2023 13:00,8973.95
Utility 2,05/22/2023 14:00,9161.96
Utility 2,05/22/2023 15:00,9407.92
Utility 2,05/22/2023 16:00,9924.32
Utility 2,05/22/2023 17:00,10839.0
Utility 2,05/22/2023 18:00,11936.13
Utility 2,05/22/2023 19:00,12669.4
Utility 2,05/22/2023 20:00,12912.13
Utility 2,05/22/2023 21:00,12947.42
Utility 2,05/22/2023 22:00,12268.96
Utility 2,05/22/2023 23:00,11263.74
Utility 2,05/23/2023 00:00,10422.25
Utility 2,05/23/2023 01:00,10225.99
Utility 2,05/23/2023 02:00,10023.04
Utility 2,05/23/2023 03:00,9806.68
Utility 2,05/23/2023 04:00,9757.02
Utility 2,05/23/2023 05:00,9992.22
Utility 2,05/23/2023 06:00,10331.73
Utility 2,05/23/2023 07:00,10639.84
Utility 2,05/23/2023 08:00,10943.76
Utility 2,05/23/2023 09:00,10378.33
Utility 2,05/23/2023 10:00,9653.69
Utility 2,05/23/2023 11:00,9161.89
Utility 2,05/23/2023 12:00,8937.44
Utility 2,05/23/2023 13:00,8862.66
Utility 2,05/23/2023 14:00,8946.8
Utility 2,05/23/2023 15:00,9149.24
Utility 2,05/23/2023 16:00,9675.88
Utility 2,05/23/2023 17:00,10602.14
Utility 2,05/23/2023 18:00,11753.65
Utility 2,05/23/2023 19:00,12529.03
Utility 2,05/23/2023 20:00,12828.5
Utility 2,05/23/2023 21:00,12932.88
Utility 2,05/23/2023 22:00,12303.76
Utility 2,05/23/2023 23:00,11190.7
Utility 2,05/24/2023 00:00,10181.78
Utility 2,05/24/2023 01:00,9631.63
Utility 2,05/24/2023 02:00,9359.07
Utility 2,05/24/2023 03:00,9237.31
Utility 2,05/24/2023 04:00,9376.75
Utility 2,05/24/2023 05:00,9390.74
Utility 2,05/24/2023 06:00,10009.81
Utility 2,05/24/2023 07:00,10688.05
Utility 2,05/24/2023 08:00,11003.07
Utility 2,05/24/2023 09:00,10878.43
Utility 2,05/24/2023 10:00,10734.23
Utility 2,05/24/2023 11:00,10382.6
Utility 2,05/24/2023 12:00,10244.08
Utility 2,05/24/2023 13:00,10269.03
Utility 2,05/24/2023 14:00,10448.0
Utility 2,05/24/2023 15:00,10302.89
Utility 2,05/24/2023 16:00,11117.61
Utility 2,05/24/2023 17:00,12151.29
Utility 2,05/24/2023 18:00,13117.88
Utility 2,05/24/2023 19:00,13508.13
Utility 2,05/24/2023 20:00,13289.08
Utility 2,05/24/2023 21:00,12989.28
Utility 2,05/24/2023 22:00,12257.32
Utility 2,05/24/2023 23:00,11164.97
Utility 2,05/25/2023 00:00,10210.74
Utility 2,05/25/2023 01:00,9739.52
Utility 2,05/25/2023 02:00,10011.21
Utility 2,05/25/2023 03:00,10070.91
Utility 2,05/25/2023 04:00,10056.02
Utility 2,05/25/2023 05:00,10295.36
Utility 2,05/25/2023 06:00,10423.15
Utility 2,05/25/2023 07:00,10720.57
Utility 2,05/25/2023 08:00,10977.26
Utility 2,05/25/2023 09:00,10353.96
Utility 2,05/25/2023 10:00,9622.6
Utility 2,05/25/2023 11:00,9274.16
Utility 2,05/25/2023 12:00,9185.46
Utility 2,05/25/2023 13:00,9164.73
Utility 2,05/25/2023 14:00,9374.72
Utility 2,05/25/2023 15:00,9502.27
Utility 2,05/25/2023 16:00,10109.0
Utility 2,05/25/2023 17:00,10729.39
Utility 2,05/25/2023 18:00,11579.49
Utility 2,05/25/2023 19:00,12320.43
Utility 2,05/25/2023 20:00,12689.06
Utility 2,05/25/2023 21:00,12848.27
Utility 2,05/25/2023 22:00,12309.06
Utility 2,05/25/2023 23:00,11283.36
Utility 2,05/26/2023 00:00,10289.68
Utility 2,05/26/2023 01:00,9997.66
Utility 2,05/26/2023 02:00,10019.24
Utility 2,05/26/2023 03:00,9607.98
Utility 2,05/26/2023 04:00,9514.83
Utility 2,05/26/2023 05:00,9743.99
Utility 2,05/26/2023 06:00,10085.9
Utility 2,05/26/2023 07:00,10578.56
Utility 2,05/26/2023 08:00,10703.54
Utility 2,05/26/2023 09:00,10101.98
Utility 2,05/26/2023 10:00,9716.36
Utility 2,05/26/2023 11:00,9248.36
Utility 2,05/26/2023 12:00,9420.1
Utility 2,05/26/2023 13:00,9381.75
Utility 2,05/26/2023 14:00,9340.35
Utility 2,05/26/2023 15:00,9142.96
Utility 2,05/26/2023 16:00,9614.86
Utility 2,05/26/2023 17:00,10150.83
Utility 2,05/26/2023 18:00,11249.56
Utility 2,05/26/2023 19:00,12107.0
Utility 2,05/26/2023 20:00,12389.88
Utility 2,05/26/2023 21:00,12432.9
Utility 2,05/26/2023 22:00,12006.48
Utility 2,05/26/2023 23:00,11194.48
Utility 2,05/27/2023 00:00,10445.27
Utility 2,05/27/2023 01:00,9506.87
Utility 2,05/27/2023 02:00,9055.6
Utility 2,05/27/2023 03:00,9059.43
Utility 2,05/27/2023 04:00,8957.69
Utility 2,05/27/2023 05:00,9027.31
Utility 2,05/27/2023 06:00,8885.64
Utility 2,05/27/2023 07:00,9032.21
Utility 2,05/27/2023 08:00,8899.95
Utility 2,05/27/2023 09:00,8552.37
Utility 2,05/27/2023 10:00,8403.06
Utility 2,05/27/2023 11:00,8884.07
